                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    120,                0.55181,                0.38032,                0.99005,                0.85789,                0.71591,                0.78654,                0.48588,                 1.5061,                0.87018,                 1.8554,             0.00069331,             0.00069331,             0.00069331
                    121,                0.54157,                0.37204,                0.98192,                0.85166,                0.72336,                0.77869,                0.48527,                 1.5232,                 0.8708,                 1.8759,             0.00068505,             0.00068505,             0.00068505
                    122,                0.54413,                0.38298,                 0.9878,                0.88636,                0.72768,                0.80043,                0.49875,                 1.5076,                 0.8336,                 1.8915,              0.0006768,              0.0006768,              0.0006768
                    123,                0.53601,                0.36593,                0.98552,                0.87644,                0.74596,                0.82236,                0.51341,                 1.4808,                0.80139,                 1.8966,             0.00066855,             0.00066855,             0.00066855
                    124,                0.54619,                0.37667,                0.98483,                 0.8848,                0.72952,                0.79994,                 0.4956,                 1.5041,                0.84159,                  1.883,              0.0006603,              0.0006603,              0.0006603
                    125,                0.52714,                0.36513,                 0.9839,                0.83731,                0.72671,                0.77974,                0.49685,                 1.5101,                0.89144,                 1.8832,             0.00065205,             0.00065205,             0.00065205
                    126,                0.53342,                0.36532,                0.98052,                0.90039,                0.73526,                0.81014,                0.50048,                  1.508,                0.83202,                 1.8863,              0.0006438,              0.0006438,              0.0006438
                    127,                0.53241,                0.36603,                0.97737,                0.84969,                0.73356,                0.81443,                0.51123,                 1.4981,                0.81562,                 1.8458,             0.00063554,             0.00063554,             0.00063554
                    128,                0.52568,                0.36133,                0.97407,                0.88672,                0.71837,                0.80622,                0.51221,                 1.5136,                0.84664,                 1.8895,             0.00062729,             0.00062729,             0.00062729
                    129,                0.53035,                 0.3722,                0.98529,                0.87912,                0.73696,                0.80914,                0.50763,                 1.5191,                0.85656,                 1.9174,             0.00061904,             0.00061904,             0.00061904
                    130,                0.55498,                0.38235,                0.99602,                0.91425,                 0.6994,                0.78389,                 0.4781,                 1.5015,                0.83548,                 1.8923,             0.00061079,             0.00061079,             0.00061079
                    131,                0.52518,                0.35528,                 0.9734,                0.85084,                0.74376,                0.80097,                0.49967,                 1.4847,                0.82084,                 1.8384,             0.00060254,             0.00060254,             0.00060254
                    132,                0.51509,                0.35574,                 0.9678,                0.88534,                0.72576,                0.79867,                0.50466,                 1.4999,                 0.8265,                  1.877,             0.00059429,             0.00059429,             0.00059429
