               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 157,            0.026547,            0.014283,          0.00086626,              0.8371,             0.81349,              0.8473,             0.47061,             0.03596,           0.0098383,          0.00079159,            0.002278,            0.002278,            0.002278
                 158,            0.026078,            0.013865,          0.00058548,             0.84861,             0.76247,              0.8239,             0.46516,            0.036892,           0.0099967,          0.00080001,           0.0022285,           0.0022285,           0.0022285
                 159,            0.026153,            0.013742,          0.00056074,             0.83763,             0.77773,             0.83085,             0.47636,            0.036886,           0.0099329,           0.0017795,            0.002179,            0.002179,            0.002179
                 160,            0.026081,            0.013666,          0.00072155,             0.78615,             0.77998,             0.82302,              0.4617,            0.036863,           0.0098348,            0.001553,           0.0021295,           0.0021295,           0.0021295
                 161,            0.026326,             0.01344,          0.00066686,             0.85582,              0.8052,             0.85605,             0.46944,            0.037363,           0.0099305,          0.00089574,             0.00208,             0.00208,             0.00208
                 162,            0.025728,            0.013763,          0.00072953,             0.86021,             0.77381,              0.8312,             0.45659,            0.037576,            0.010071,          0.00096813,           0.0020305,           0.0020305,           0.0020305
                 163,            0.025823,            0.014007,          0.00056707,             0.81644,             0.77986,             0.83674,             0.46437,            0.036624,           0.0099425,           0.0010355,            0.001981,            0.001981,            0.001981
                 164,             0.02536,            0.013399,          0.00051547,             0.87163,             0.78175,             0.85432,             0.46994,            0.036536,            0.010003,          0.00091483,           0.0019315,           0.0019315,           0.0019315
                 165,            0.025728,            0.013722,          0.00067855,              0.8867,             0.75169,             0.84468,             0.47682,            0.036996,           0.0099608,           0.0011051,            0.001882,            0.001882,            0.001882
                 166,            0.025225,            0.013173,          0.00073883,             0.89023,             0.74199,             0.83493,             0.47242,            0.037307,            0.010145,           0.0012143,           0.0018325,           0.0018325,           0.0018325
                 167,            0.025493,            0.013886,          0.00067419,              0.8586,             0.78752,             0.84549,             0.46402,             0.03729,             0.01007,          0.00091296,            0.001783,            0.001783,            0.001783
                 168,            0.025308,            0.013017,           0.0005122,             0.89479,             0.77891,             0.85795,             0.46748,            0.036526,            0.010072,           0.0010145,           0.0017335,           0.0017335,           0.0017335
                 169,            0.025037,            0.013458,          0.00047631,             0.91635,              0.7722,             0.85751,             0.48606,              0.0366,           0.0099274,          0.00085456,            0.001684,            0.001684,            0.001684
                 170,            0.024997,            0.013342,          0.00049022,             0.87702,             0.80012,             0.86132,             0.47273,            0.036721,           0.0098862,           0.0008647,           0.0016345,           0.0016345,           0.0016345
                 171,            0.025128,            0.013491,          0.00054119,              0.8844,             0.78341,             0.85773,             0.47188,            0.036676,           0.0099448,          0.00071185,            0.001585,            0.001585,            0.001585
                 172,            0.024606,              0.0137,          0.00050689,             0.86441,             0.77641,             0.84511,             0.46429,            0.036744,           0.0099266,           0.0007341,           0.0015355,           0.0015355,           0.0015355
                 173,             0.02463,            0.013048,          0.00068203,             0.87442,             0.78571,             0.85091,             0.46959,            0.037115,           0.0099907,           0.0010394,            0.001486,            0.001486,            0.001486
                 174,              0.0246,            0.013071,          0.00076926,             0.83326,             0.78118,             0.83474,             0.46242,            0.037001,            0.010023,          0.00089725,           0.0014365,           0.0014365,           0.0014365
                 175,            0.024186,            0.012797,          0.00060832,             0.84514,             0.76731,             0.82952,              0.4668,            0.037041,            0.010129,           0.0016708,            0.001387,            0.001387,            0.001387
                 176,            0.024119,             0.01309,          0.00064027,             0.83804,             0.78584,             0.84793,             0.47766,            0.037001,            0.009936,          0.00094716,           0.0013375,           0.0013375,           0.0013375
                 177,            0.023913,            0.012874,          0.00057894,             0.89369,             0.76842,              0.8529,             0.48078,            0.037198,            0.010033,          0.00098938,            0.001288,            0.001288,            0.001288
                 178,            0.023942,            0.012999,          0.00067162,             0.86404,             0.77711,             0.84955,             0.47867,             0.03643,           0.0099148,           0.0015362,           0.0012385,           0.0012385,           0.0012385
                 179,            0.023791,            0.012701,           0.0004486,             0.86404,             0.76917,             0.84098,             0.47329,            0.035972,           0.0099289,           0.0011956,            0.001189,            0.001189,            0.001189
                 180,            0.023982,            0.012902,          0.00059812,             0.83237,             0.76688,             0.83141,             0.46938,            0.036612,           0.0099643,           0.0016986,           0.0011395,           0.0011395,           0.0011395
                 181,            0.023517,            0.012908,          0.00053857,             0.88391,             0.76822,             0.84691,             0.47458,            0.036567,           0.0099259,            0.001043,             0.00109,             0.00109,             0.00109
                 182,            0.023913,            0.013045,          0.00052088,             0.83137,             0.81122,             0.85989,             0.48708,            0.036264,           0.0098313,           0.0011018,           0.0010405,           0.0010405,           0.0010405
                 183,            0.023658,            0.012398,           0.0004599,             0.86159,             0.79025,             0.84261,             0.47218,            0.036316,            0.009958,           0.0013393,            0.000991,            0.000991,            0.000991
                 184,             0.02355,            0.012723,          0.00056308,             0.84303,             0.79051,             0.84344,             0.46275,             0.03661,            0.010059,           0.0015131,           0.0009415,           0.0009415,           0.0009415
                 185,            0.023505,            0.012507,          0.00036604,             0.88557,             0.80953,             0.86957,             0.47649,            0.036082,           0.0099546,           0.0010339,            0.000892,            0.000892,            0.000892
                 186,             0.02343,            0.012514,          0.00068706,             0.85314,             0.78955,             0.85367,             0.47214,            0.036816,            0.010061,          0.00098964,           0.0008425,           0.0008425,           0.0008425
                 187,            0.023102,            0.012124,          0.00056563,             0.87321,             0.76417,             0.85078,             0.47151,            0.036429,            0.010155,           0.0010159,            0.000793,            0.000793,            0.000793
                 188,            0.023289,            0.012889,          0.00048801,             0.89575,             0.78571,             0.85053,             0.46839,            0.036684,            0.010039,           0.0013043,           0.0007435,           0.0007435,           0.0007435
                 189,            0.023279,            0.012482,          0.00044763,              0.8608,             0.78933,              0.8552,             0.48036,             0.03642,            0.010069,           0.0011634,            0.000694,            0.000694,            0.000694
                 190,            0.022744,            0.012863,          0.00048813,              0.8614,             0.78779,             0.84749,             0.47972,            0.036378,            0.010072,          0.00099886,           0.0006445,           0.0006445,           0.0006445
                 191,            0.022254,            0.012119,          0.00049024,             0.89363,             0.78018,             0.85105,             0.47844,            0.036618,            0.010169,           0.0012429,            0.000595,            0.000595,            0.000595
                 192,            0.022606,            0.012444,           0.0004337,             0.86046,             0.80505,             0.85267,             0.48164,            0.036411,            0.010115,           0.0013389,           0.0005455,           0.0005455,           0.0005455
                 193,            0.022937,            0.012002,          0.00064193,             0.86434,             0.79232,             0.85022,             0.47629,            0.036075,            0.010061,           0.0011943,            0.000496,            0.000496,            0.000496
                 194,            0.022884,            0.012491,          0.00040935,               0.881,             0.78476,             0.85192,             0.48159,            0.036215,            0.010082,           0.0011744,           0.0004465,           0.0004465,           0.0004465
                 195,            0.022494,            0.012346,          0.00054043,             0.87503,             0.76111,             0.84347,             0.47856,            0.036467,            0.010131,           0.0012481,            0.000397,            0.000397,            0.000397
                 196,            0.022783,            0.012217,          0.00063498,              0.8308,             0.78919,             0.83676,             0.47383,            0.036458,            0.010142,           0.0011554,           0.0003475,           0.0003475,           0.0003475
                 197,            0.021994,            0.012037,          0.00038968,             0.85389,             0.78968,             0.84247,             0.47622,            0.036163,            0.010184,           0.0010276,            0.000298,            0.000298,            0.000298
                 198,            0.022377,            0.012079,          0.00074353,             0.85545,             0.80896,             0.84824,             0.48004,            0.036289,            0.010191,            0.001109,           0.0002485,           0.0002485,           0.0002485
                 199,            0.022204,            0.012237,           0.0006771,             0.85288,             0.81349,             0.85408,             0.47956,             0.03627,            0.010098,           0.0010912,            0.000199,            0.000199,            0.000199
